School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Lakeland,-10.75,-11.18,-21.93,399,433,427
Northwestern (Mendon),-17.69,-4.37,-22.06,465,333,428
Marion C. Early,-13.8,-8.33,-22.13,434,396,429
Archie,-10.43,-11.88,-22.32,394,438,430
Marceline,-14.77,-7.58,-22.35,442,383,431
Linn County,-11.45,-11.01,-22.46,410,432,432
Dora,-13.28,-9.37,-22.65,431,414,433
Malden,-9.94,-12.73,-22.67,389,447,434
Novinger,-9.55,-13.13,-22.68,381,452,435
Milan,-19.41,-3.54,-22.95,477,317,436
Columbia Independent,-12.47,-10.76,-23.23,418,428,437
Hardin-Central,-17.49,-5.78,-23.27,464,358,438
Linn,-15.07,-8.42,-23.49,445,399,439
Houston,-6.51,-17.59,-24.1,351,480,440
St. Pius X (Festus),-11.19,-12.99,-24.18,407,451,441
Pattonsburg,-16.3,-8.32,-24.62,455,395,442
Bishop DuBourg,-16.46,-8.38,-24.84,457,398,443
Midway,-18.52,-6.55,-25.07,473,369,444
Liberal,-12.15,-13.21,-25.36,415,453,445
Macon County with Bucklin,-13.15,-12.47,-25.62,427,445,446
School of the Ozarks,-16.31,-9.88,-26.18,456,418,447
Greenfield,-12.76,-13.74,-26.51,421,456,448
Herculaneum,-15.97,-10.54,-26.51,452,425,449
Sweet Springs,-11.35,-15.35,-26.7,408,466,450
Thayer,-12.48,-14.54,-27.02,419,462,451
Northeast Vernon County,-19.05,-8.03,-27.08,475,388,452
DeLaSalle Charter (KC),-14.96,-12.26,-27.22,443,441,453
New Haven,-18.48,-8.81,-27.29,470,410,454
Cooter,-9.11,-18.42,-27.52,377,486,455
Spokane,-15.08,-12.7,-27.78,446,446,456
Golden City,-4.87,-23.01,-27.88,322,501,457
South Pemiscot,-18.47,-10.41,-28.88,469,422,458
Hurley,-11.12,-18.39,-29.51,406,485,459
Mercer,-17.16,-12.46,-29.61,461,444,460
STEAM Academy,-21.67,-8.17,-29.84,483,392,461
Roosevelt,-12.35,-17.52,-29.87,417,479,462
Grandview (Hillsboro),-18.5,-11.63,-30.13,472,436,463
Miami (Amoret),-15.45,-15.28,-30.73,447,465,464
Bismarck,-16.73,-14.01,-30.74,459,458,465
Macks Creek,-17.9,-12.88,-30.78,467,450,466
Jasper,-20.97,-9.88,-30.85,481,419,467
Crystal City,-15.84,-15.53,-31.37,451,468,468
Crossroads Prep Charter,-21.53,-10.45,-31.98,482,424,469
Oak Ridge,-14.38,-18.16,-32.55,438,483,470
Clarkton,-19.14,-13.62,-32.77,476,454,471
Naylor,-20.81,-12.19,-32.99,480,440,472
Scott County Central,-18.49,-15.48,-33.97,471,467,473
Northeast (Kansas City),-26.81,-7.35,-34.17,495,381,474
Koshkonong,-16.82,-17.45,-34.27,460,478,475
Fair Play,-25.79,-8.68,-34.47,487,406,476
Delta (Deering),-14.54,-20.1,-34.65,439,492,477
La Monte,-27.41,-7.54,-34.95,499,382,478
Mark Twain,-17.97,-17.19,-35.16,468,477,479
Bevier,-26.08,-11.25,-37.33,489,434,480
Clearwater,-15.84,-21.53,-37.36,450,498,481
Gateway Science Charter,-15.61,-22.22,-37.83,448,499,482
Bronaugh,-19.04,-19.28,-38.32,474,489,483
Bradleyville,-14.65,-24.65,-39.3,441,505,484
Hancock,-24.23,-15.13,-39.36,485,463,485
Marquand-Zion,-11.56,-28.44,-40.0,411,508,486
Cabool,-26.11,-14.21,-40.32,490,460,487
